id,student_count,student_school,pop_per_school,pv_kw_t,bat_kw_t
774,,650.93,650.93,144,201.600006103516
775,,210.64,210.64,132,230.399993896484
777,,388.96,388.96,132,230.399993896484
778,,388.96,388.96,132,230.399993896484
779,,229.82,229.82,132,230.399993896484
780,,229.82,229.82,132,230.399993896484
782,,287.11,287.11,132,230.399993896484
783,,354.94,354.94,132,230.399993896484
784,,1310.09,1310.09,132,230.399993896484
785,,1178.43,1178.43,132,230.399993896484
786,,354.94,354.94,132,230.399993896484
788,,86.59,86.59,132,230.399993896484
789,,83.61,83.61,144,201.600006103516
790,,84.36,84.36,144,201.600006103516
791,,84.36,84.36,144,201.600006103516
792,,1310.09,1310.09,132,230.399993896484
793,,1310.09,1310.09,132,230.399993896484
794,,210.64,210.64,132,230.399993896484
796,,287.11,287.11,132,230.399993896484
798,,501.71,501.71,132,230.399993896484
799,,86.59,86.59,132,230.399993896484
800,,86.59,86.59,132,230.399993896484
801,,229.82,229.82,132,230.399993896484
802,,331.03,331.03,132,230.399993896484
803,,331.03,331.03,132,230.399993896484
804,,496.88,496.88,132,230.399993896484
805,,3345.51,3345.51,132,230.399993896484
807,,141.55,141.55,144,201.600006103516
808,,313.27,313.27,132,230.399993896484
809,,442.98,442.98,132,230.399993896484
810,,442.98,442.98,132,230.399993896484
811,,248.9,248.9,132,230.399993896484
812,,496.88,496.88,132,230.399993896484
813,,331.03,331.03,132,230.399993896484
814,,331.03,331.03,132,230.399993896484
816,,313.27,313.27,132,230.399993896484
817,,248.9,248.9,132,230.399993896484
819,,442.98,442.98,132,230.399993896484
820,,2302.7,2302.7,132,230.399993896484
821,,273.95,273.95,132,230.399993896484
822,,273.95,273.95,132,230.399993896484
823,,395.09,395.09,144,201.600006103516
824,,395.09,395.09,144,201.600006103516
825,,248.9,248.9,132,230.399993896484
826,,248.9,248.9,132,230.399993896484
827,,141.55,141.55,144,201.600006103516
828,,141.55,141.55,144,201.600006103516
829,,1012.61,1012.61,132,230.399993896484
830,,273.95,273.95,132,230.399993896484
831,,10840.45,10840.45,132,230.399993896484
833,,273.95,273.95,132,230.399993896484
835,,114.79,114.79,132,230.399993896484
836,,2771.25,2771.25,132,230.399993896484
837,,331.03,331.03,132,230.399993896484
838,,124.06,124.06,132,230.399993896484
839,,124.06,124.06,132,230.399993896484
840,,248.9,248.9,132,230.399993896484
841,,442.98,442.98,132,230.399993896484
844,,442.98,442.98,132,230.399993896484
845,,442.98,442.98,132,230.399993896484
846,,442.98,442.98,132,230.399993896484
847,,496.88,496.88,132,230.399993896484
848,,114.79,114.79,132,230.399993896484
851,,442.98,442.98,132,230.399993896484
852,,218.99,218.99,144,201.600006103516
853,,218.99,218.99,144,201.600006103516
855,,689.74,689.74,144,201.600006103516
856,,689.74,689.74,144,201.600006103516
857,,275.65,275.65,144,201.600006103516
858,,275.65,275.65,144,201.600006103516
859,,114.79,114.79,132,230.399993896484
860,,114.79,114.79,132,230.399993896484
861,,275.65,275.65,144,201.600006103516
862,,1936.95,1936.95,132,230.399993896484
863,,1936.95,1936.95,132,230.399993896484
864,,273.95,273.95,132,230.399993896484
865,,248.9,248.9,132,230.399993896484
866,,248.9,248.9,132,230.399993896484
868,,275.65,275.65,144,201.600006103516
869,,275.65,275.65,144,201.600006103516
870,,248.9,248.9,132,230.399993896484
871,,313.27,313.27,132,230.399993896484
872,,273.95,273.95,132,230.399993896484
873,,273.95,273.95,132,230.399993896484
874,,248.9,248.9,132,230.399993896484
875,,370.45,370.45,144,201.600006103516
876,,370.45,370.45,144,201.600006103516
877,,124.06,124.06,132,230.399993896484
878,,124.06,124.06,132,230.399993896484
879,,273.95,273.95,132,230.399993896484
880,,273.95,273.95,132,230.399993896484
881,,313.27,313.27,132,230.399993896484
882,,313.27,313.27,132,230.399993896484
884,,496.88,496.88,132,230.399993896484
886,,395.09,395.09,144,201.600006103516
887,,114.79,114.79,132,230.399993896484
889,,331.03,331.03,132,230.399993896484
890,,442.98,442.98,132,230.399993896484
891,,1826.25,1826.25,120,259.200012207031
892,,494.34,494.34,120,259.200012207031
893,,114.79,114.79,132,230.399993896484
894,,124.06,124.06,132,230.399993896484
895,,114.79,114.79,132,230.399993896484
897,,189.18,189.18,144,201.600006103516
898,,114.79,114.79,132,230.399993896484
899,,494.34,494.34,120,259.200012207031
900,,114.79,114.79,132,230.399993896484
901,,114.79,114.79,132,230.399993896484
903,,3203.09,3203.09,132,230.399993896484
904,,114.79,114.79,132,230.399993896484
905,,1826.25,1826.25,120,259.200012207031
906,,494.34,494.34,120,259.200012207031
907,,711.23,711.23,144,201.600006103516
908,,114.79,114.79,132,230.399993896484
909,,114.79,114.79,132,230.399993896484
910,,114.79,114.79,132,230.399993896484
911,,189.18,189.18,144,201.600006103516
912,,189.18,189.18,144,201.600006103516
913,,114.79,114.79,132,230.399993896484
914,,114.79,114.79,132,230.399993896484
917,,114.79,114.79,132,230.399993896484
918,,494.34,494.34,120,259.200012207031
919,,494.34,494.34,120,259.200012207031
920,,114.79,114.79,132,230.399993896484
922,,114.79,114.79,132,230.399993896484
923,,114.79,114.79,132,230.399993896484
924,,494.34,494.34,120,259.200012207031
925,,494.34,494.34,120,259.200012207031
926,,496.88,496.88,132,230.399993896484
927,,141.55,141.55,144,201.600006103516
928,,141.55,141.55,144,201.600006103516
929,,911,911,132,230.399993896484
930,,586.82,586.82,132,230.399993896484
931,,9084.88,9084.88,132,230.399993896484
932,,6586.84,6586.84,120,259.200012207031
933,,114.31,114.31,120,259.200012207031
934,,1289.79,1289.79,132,230.399993896484
935,,1289.79,1289.79,132,230.399993896484
936,,911,911,132,230.399993896484
937,,191.33,191.33,144,201.600006103516
938,,191.33,191.33,144,201.600006103516
939,,191.33,191.33,144,201.600006103516
940,,4354.83,4354.83,120,259.200012207031
941,,1187.72,1187.72,120,259.200012207031
942,,586.82,586.82,132,230.399993896484
943,,170.33,170.33,144,201.600006103516
944,,170.33,170.33,144,201.600006103516
945,,114.31,114.31,120,259.200012207031
947,,43.85,43.85,144,201.600006103516
949,,2313.82,2313.82,144,201.600006103516
950,,43.85,43.85,144,201.600006103516
951,,43.85,43.85,144,201.600006103516
952,,43.85,43.85,144,201.600006103516
953,,43.85,43.85,144,201.600006103516
954,,1289.79,1289.79,132,230.399993896484
955,,43.85,43.85,144,201.600006103516
956,,43.85,43.85,144,201.600006103516
957,,43.85,43.85,144,201.600006103516
958,,114.31,114.31,120,259.200012207031
959,,114.31,114.31,120,259.200012207031
960,,2330.85,2330.85,132,230.399993896484
961,,2330.85,2330.85,132,230.399993896484
962,,1289.79,1289.79,132,230.399993896484
963,,43.85,43.85,144,201.600006103516
964,,3193.06,3193.06,144,201.600006103516
965,,43.85,43.85,144,201.600006103516
967,,191.33,191.33,144,201.600006103516
968,,450.78,450.78,144,201.600006103516
969,,355.3,355.3,144,201.600006103516
970,,355.3,355.3,144,201.600006103516
971,,5542.63,5542.63,144,172.800003051758
972,,748.93,748.93,132,230.399993896484
973,,114.31,114.31,120,259.200012207031
974,,114.31,114.31,120,259.200012207031
975,,114.31,114.31,120,259.200012207031
976,,748.93,748.93,132,230.399993896484
977,,114.31,114.31,120,259.200012207031
978,,911,911,132,230.399993896484
979,,911,911,132,230.399993896484
980,,328.48,328.48,132,230.399993896484
981,,328.48,328.48,132,230.399993896484
982,,43.85,43.85,144,201.600006103516
983,,43.85,43.85,144,201.600006103516
984,,43.85,43.85,144,201.600006103516
986,,43.85,43.85,144,201.600006103516
987,,43.85,43.85,144,201.600006103516
990,,328.48,328.48,132,230.399993896484
991,,328.48,328.48,132,230.399993896484
992,,43.85,43.85,144,201.600006103516
993,,43.85,43.85,144,201.600006103516
994,,586.82,586.82,132,230.399993896484
995,,1719.24,1719.24,132,230.399993896484
996,,1719.24,1719.24,132,230.399993896484
998,,247.46,247.46,144,201.600006103516
999,,450.78,450.78,144,201.600006103516
1000,,450.78,450.78,144,201.600006103516
1001,,247.46,247.46,144,201.600006103516
1002,,1039.61,1039.61,132,230.399993896484
1003,,247.46,247.46,144,201.600006103516
1004,,631.43,631.43,144,201.600006103516
1005,,631.43,631.43,144,201.600006103516
1006,,510.39,510.39,132,230.399993896484
1007,,586.82,586.82,132,230.399993896484
1008,,365.8,365.8,132,230.399993896484
1009,,911,911,132,230.399993896484
1011,,1977.56,1977.56,132,230.399993896484
1012,,1039.61,1039.61,132,230.399993896484
1013,,3246.14,3246.14,120,201.600006103516
1014,,170.33,170.33,144,201.600006103516
1015,,170.33,170.33,144,201.600006103516
1017,,3246.14,3246.14,120,201.600006103516
1018,,3246.14,3246.14,120,201.600006103516
1020,,3246.14,3246.14,120,201.600006103516
1021,,5574.51,5574.51,132,230.399993896484
1023,,1978.59,1978.59,132,230.399993896484
1024,,1269.78,1269.78,132,230.399993896484
1025,,1269.78,1269.78,132,230.399993896484
1026,,1269.78,1269.78,132,230.399993896484
1027,,238.05,238.05,144,201.600006103516
1028,,217.15,217.15,144,201.600006103516
1029,,217.15,217.15,144,201.600006103516
1030,,2634.07,2634.07,132,230.399993896484
1031,,1341.82,1341.82,132,230.399993896484
1032,,917.06,917.06,120,259.200012207031
1033,,917.06,917.06,120,259.200012207031
1034,,217.15,217.15,144,201.600006103516
1035,,349.32,349.32,132,230.399993896484
1036,,1318,1318,132,230.399993896484
1037,,349.32,349.32,132,230.399993896484
1038,,1318,1318,132,230.399993896484
1039,,390.09,390.09,144,201.600006103516
1040,,390.09,390.09,144,201.600006103516
1041,,433.25,433.25,144,201.600006103516
1042,,1978.59,1978.59,132,230.399993896484
1044,,217.15,217.15,144,201.600006103516
1045,,217.15,217.15,144,201.600006103516
1047,,349.32,349.32,132,230.399993896484
1048,,185.49,185.49,132,230.399993896484
1049,,185.49,185.49,132,230.399993896484
1050,,509.01,509.01,144,201.600006103516
1052,,238.05,238.05,144,201.600006103516
1054,,433.25,433.25,144,201.600006103516
1055,,433.25,433.25,144,201.600006103516
1056,,509.01,509.01,144,201.600006103516
1058,,917.06,917.06,120,259.200012207031
1059,,9680.17,9680.17,132,230.399993896484
1060,,1978.59,1978.59,132,230.399993896484
1061,,777.7,777.7,144,201.600006103516
1062,,2390.17,2390.17,132,230.399993896484
1063,,217.15,217.15,144,201.600006103516
1064,,185.49,185.49,132,230.399993896484
1065,,238.05,238.05,144,201.600006103516
1066,,238.05,238.05,144,201.600006103516
1067,,5750.09,5750.09,132,230.399993896484
1068,,349.32,349.32,132,230.399993896484
1069,,1978.59,1978.59,132,230.399993896484
1070,,2390.17,2390.17,132,230.399993896484
1071,,164.58,164.58,144,201.600006103516
1072,,164.58,164.58,144,201.600006103516
1073,,583.77,583.77,144,201.600006103516
1074,,583.77,583.77,144,201.600006103516
1075,,185.49,185.49,132,230.399993896484
1076,,583.77,583.77,144,201.600006103516
1077,,583.77,583.77,144,201.600006103516
1079,,153.83,153.83,144,201.600006103516
1080,,153.83,153.83,144,201.600006103516
1081,,530.26,530.26,132,230.399993896484
1082,,153.83,153.83,144,201.600006103516
1083,,153.83,153.83,144,201.600006103516
1085,,153.83,153.83,144,201.600006103516
1087,,548.26,548.26,144,201.600006103516
1088,,116.55,116.55,144,201.600006103516
1089,,1101.36,1101.36,144,201.600006103516
1090,,116.55,116.55,144,201.600006103516
1091,,548.26,548.26,144,201.600006103516
1092,,548.26,548.26,144,201.600006103516
1093,,116.55,116.55,144,201.600006103516
1094,,116.55,116.55,144,201.600006103516
1095,,189.79,189.79,144,201.600006103516
1096,,716.31,716.31,132,230.399993896484
1097,,1596.82,1596.82,144,201.600006103516
1099,,189.79,189.79,144,201.600006103516
1100,,716.31,716.31,132,230.399993896484
1101,,716.31,716.31,132,230.399993896484
1102,,189.79,189.79,144,201.600006103516
1103,,189.79,189.79,144,201.600006103516
1104,,407.29,407.29,132,230.399993896484
1105,,407.29,407.29,132,230.399993896484
1106,,816.11,816.11,144,201.600006103516
1107,,816.11,816.11,144,201.600006103516
1108,,4993.81,4993.81,144,201.600006103516
1109,,764.15,764.15,144,201.600006103516
1110,,388.48,388.48,132,230.399993896484
1111,,180.06,180.06,132,230.399993896484
1112,,398.1,398.1,132,230.399993896484
1113,,398.1,398.1,132,230.399993896484
1115,,180.06,180.06,132,230.399993896484
1118,,180.06,180.06,132,230.399993896484
1119,,180.06,180.06,132,230.399993896484
1120,,180.06,180.06,132,230.399993896484
1121,,5477.35,5477.35,132,230.399993896484
1122,,47.27,47.27,132,230.399993896484
1123,,47.27,47.27,132,230.399993896484
1124,,47.27,47.27,132,230.399993896484
1125,,47.27,47.27,132,230.399993896484
1126,,147.68,147.68,132,230.399993896484
1127,,147.68,147.68,132,230.399993896484
1128,,147.68,147.68,132,230.399993896484
1129,,147.68,147.68,132,230.399993896484
1130,,147.68,147.68,132,230.399993896484
1131,,147.68,147.68,132,230.399993896484
1132,,47.27,47.27,132,230.399993896484
1133,,147.68,147.68,132,230.399993896484
1134,,147.68,147.68,132,230.399993896484
1135,,147.68,147.68,132,230.399993896484
1136,,147.68,147.68,132,230.399993896484
1137,,147.68,147.68,132,230.399993896484
1138,,147.68,147.68,132,230.399993896484
1139,,147.68,147.68,132,230.399993896484
1140,,147.68,147.68,132,230.399993896484
1141,,147.68,147.68,132,230.399993896484
1142,,147.68,147.68,132,230.399993896484
1143,,147.68,147.68,132,230.399993896484
1144,,147.68,147.68,132,230.399993896484
1145,,147.68,147.68,132,230.399993896484
1146,,147.68,147.68,132,230.399993896484
1147,,147.68,147.68,132,230.399993896484
1149,,147.68,147.68,132,230.399993896484
1150,,147.68,147.68,132,230.399993896484
1152,,147.68,147.68,132,230.399993896484
1153,,147.68,147.68,132,230.399993896484
1154,,147.68,147.68,132,230.399993896484
1156,,147.68,147.68,132,230.399993896484
1157,,147.68,147.68,132,230.399993896484
1159,,147.68,147.68,132,230.399993896484
1160,,147.68,147.68,132,230.399993896484
1161,,147.68,147.68,132,230.399993896484
1162,,147.68,147.68,132,230.399993896484
1163,,147.68,147.68,132,230.399993896484
1164,,147.68,147.68,132,230.399993896484
1165,,147.68,147.68,132,230.399993896484
1166,,180.06,180.06,132,230.399993896484
1167,,147.68,147.68,132,230.399993896484
1168,,180.06,180.06,132,230.399993896484
1169,,147.68,147.68,132,230.399993896484
1170,,47.27,47.27,132,230.399993896484
1171,,47.27,47.27,132,230.399993896484
1172,,147.68,147.68,132,230.399993896484
1173,,47.27,47.27,132,230.399993896484
1174,,47.27,47.27,132,230.399993896484
1175,,47.27,47.27,132,230.399993896484
1176,,47.27,47.27,132,230.399993896484
1177,,47.27,47.27,132,230.399993896484
1178,,47.27,47.27,132,230.399993896484
1179,,147.68,147.68,132,230.399993896484
1180,,47.27,47.27,132,230.399993896484
1181,,47.27,47.27,132,230.399993896484
1182,,147.68,147.68,132,230.399993896484
1183,,684.44,684.44,144,201.600006103516
1184,,684.44,684.44,144,201.600006103516
1185,,47.27,47.27,132,230.399993896484
1186,,47.27,47.27,132,230.399993896484
1187,,147.68,147.68,132,230.399993896484
1188,,147.68,147.68,132,230.399993896484
1189,,147.68,147.68,132,230.399993896484
1190,,47.27,47.27,132,230.399993896484
1191,,47.27,47.27,132,230.399993896484
1192,,162.51,162.51,132,230.399993896484
1193,,110.46,110.46,132,230.399993896484
1194,,131.66,131.66,144,201.600006103516
1195,,131.66,131.66,144,201.600006103516
1196,,110.46,110.46,132,230.399993896484
1197,,110.46,110.46,132,230.399993896484
1198,,162.51,162.51,132,230.399993896484
1199,,162.51,162.51,132,230.399993896484
1200,,110.46,110.46,132,230.399993896484
1201,,110.46,110.46,132,230.399993896484
1202,,162.51,162.51,132,230.399993896484
1203,,162.51,162.51,132,230.399993896484
1204,,110.46,110.46,132,230.399993896484
1205,,162.51,162.51,132,230.399993896484
1206,,162.51,162.51,132,230.399993896484
1207,,162.51,162.51,132,230.399993896484
1208,,162.51,162.51,132,230.399993896484
1209,,162.51,162.51,132,230.399993896484
1210,,162.51,162.51,132,230.399993896484
1211,,162.51,162.51,132,230.399993896484
1212,,140.16,140.16,144,201.600006103516
1213,,140.16,140.16,144,201.600006103516
1214,,162.51,162.51,132,230.399993896484
1215,,162.51,162.51,132,230.399993896484
1216,,162.51,162.51,132,230.399993896484
1217,,162.51,162.51,132,230.399993896484
1218,,131.66,131.66,144,201.600006103516
1219,,131.66,131.66,144,201.600006103516
1220,,162.51,162.51,132,230.399993896484
1221,,131.66,131.66,144,201.600006103516
1222,,140.16,140.16,144,201.600006103516
1223,,140.16,140.16,144,201.600006103516
1224,,140.16,140.16,144,201.600006103516
1225,,4495.85,4495.85,144,201.600006103516
1226,,140.16,140.16,144,201.600006103516
1227,,110.46,110.46,132,230.399993896484
1228,,110.46,110.46,132,230.399993896484
1230,,140.16,140.16,144,201.600006103516
1231,,140.16,140.16,144,201.600006103516
1232,,140.16,140.16,144,201.600006103516
1233,,314.49,314.49,132,230.399993896484
1234,,314.49,314.49,132,230.399993896484
1235,,110.46,110.46,132,230.399993896484
1236,,131.66,131.66,144,201.600006103516
1237,,140.16,140.16,144,201.600006103516
1238,,20194.85,20194.85,144,230.399993896484
1239,,280.88,280.88,144,230.399993896484
1240,,400.47,400.47,144,230.399993896484
1241,,400.47,400.47,144,230.399993896484
1242,,190.01,190.01,144,230.399993896484
1243,,190.01,190.01,144,230.399993896484
1244,,689.66,689.66,144,230.399993896484
1245,,689.66,689.66,144,230.399993896484
1246,,5787.99,5787.99,132,172.800003051758
1247,,280.88,280.88,144,230.399993896484
1248,,280.88,280.88,144,230.399993896484
1249,,2426.41,2426.41,144,230.399993896484
1250,,5787.99,5787.99,132,172.800003051758
1251,,190.01,190.01,144,230.399993896484
1252,,190.01,190.01,144,230.399993896484
1253,,6557.69,6557.69,144,230.399993896484
1254,,1198.88,1198.88,144,230.399993896484
1255,,468.64,468.64,144,230.399993896484
1256,,468.64,468.64,144,230.399993896484
1257,,4677.18,4677.18,144,230.399993896484
1258,,382.2,382.2,144,230.399993896484
1259,,382.2,382.2,144,230.399993896484
1260,,1623.8,1623.8,144,230.399993896484
1261,,1623.8,1623.8,144,230.399993896484
1262,,2874.29,2874.29,156,201.600006103516
1263,,1623.8,1623.8,144,230.399993896484
1264,,1623.8,1623.8,144,230.399993896484
1266,,1198.88,1198.88,144,230.399993896484
1267,,2291.42,2291.42,156,201.600006103516
1269,,373.75,373.75,144,230.399993896484
1270,,373.75,373.75,144,230.399993896484
1271,,856.84,856.84,156,201.600006103516
1274,,1354.74,1354.74,144,230.399993896484
1275,,1565.68,1565.68,144,230.399993896484
1276,,421.64,421.64,144,230.399993896484
1277,,421.64,421.64,144,230.399993896484
1278,,421.64,421.64,144,230.399993896484
1279,,421.64,421.64,144,230.399993896484
1280,,421.64,421.64,144,230.399993896484
1281,,421.64,421.64,144,230.399993896484
1282,,739.46,739.46,144,230.399993896484
1283,,856.84,856.84,156,201.600006103516
1284,,739.46,739.46,144,230.399993896484
1285,,1354.74,1354.74,144,230.399993896484
1286,,1565.68,1565.68,144,230.399993896484
1287,,421.64,421.64,144,230.399993896484
1288,,421.64,421.64,144,230.399993896484
1289,,1565.68,1565.68,144,230.399993896484
1291,,421.64,421.64,144,230.399993896484
1292,,421.64,421.64,144,230.399993896484
1293,,1113.36,1113.36,144,230.399993896484
1294,,1113.36,1113.36,144,230.399993896484
1295,,1354.74,1354.74,144,230.399993896484
1296,,685.17,685.17,144,230.399993896484
1297,,421.64,421.64,144,230.399993896484
1298,,421.64,421.64,144,230.399993896484
1299,,421.64,421.64,144,230.399993896484
1300,,421.64,421.64,144,230.399993896484
1301,,421.64,421.64,144,230.399993896484
1302,,421.64,421.64,144,230.399993896484
1303,,421.64,421.64,144,230.399993896484
1304,,421.64,421.64,144,230.399993896484
1305,,421.64,421.64,144,230.399993896484
1306,,685.17,685.17,144,230.399993896484
1307,,421.31,421.31,144,230.399993896484
1308,,469.76,469.76,144,230.399993896484
1310,,307.72,307.72,144,230.399993896484
1311,,421.31,421.31,144,230.399993896484
1312,,421.31,421.31,144,230.399993896484
1313,,307.72,307.72,144,230.399993896484
1314,,307.72,307.72,144,230.399993896484
1316,,421.31,421.31,144,230.399993896484
1317,,421.31,421.31,144,230.399993896484
1318,,1454.52,1454.52,144,230.399993896484
1319,,482.04,482.04,144,230.399993896484
1320,,469.76,469.76,144,230.399993896484
1321,,469.76,469.76,144,230.399993896484
1322,,337.33,337.33,144,230.399993896484
1323,,421.31,421.31,144,230.399993896484
1324,,902.8,902.8,144,230.399993896484
1325,,6053.06,6053.06,144,230.399993896484
1326,,902.8,902.8,144,230.399993896484
1327,,25948.55,25948.55,144,230.399993896484
1328,,469.76,469.76,144,230.399993896484
1329,,307.72,307.72,144,230.399993896484
1330,,384.69,384.69,144,230.399993896484
1331,,307.72,307.72,144,230.399993896484
1332,,337.33,337.33,144,230.399993896484
1333,,337.33,337.33,144,230.399993896484
1335,,337.33,337.33,144,230.399993896484
1337,,482.04,482.04,144,230.399993896484
1338,,421.31,421.31,144,230.399993896484
1339,,421.31,421.31,144,230.399993896484
1340,,307.72,307.72,144,230.399993896484
1341,,307.72,307.72,144,230.399993896484
1342,,307.72,307.72,144,230.399993896484
1343,,482.04,482.04,144,230.399993896484
1344,,307.72,307.72,144,230.399993896484
1345,,307.72,307.72,144,230.399993896484
1346,,469.76,469.76,144,230.399993896484
1347,,337.33,337.33,144,230.399993896484
1348,,482.04,482.04,144,230.399993896484
1349,,482.04,482.04,144,230.399993896484
1350,,3520.86,3520.86,144,230.399993896484
1351,,3520.86,3520.86,144,230.399993896484
1352,,421.31,421.31,144,230.399993896484
1353,,13125.62,13125.62,144,230.399993896484
1354,,469.76,469.76,144,230.399993896484
1355,,469.76,469.76,144,230.399993896484
1356,,421.31,421.31,144,230.399993896484
1357,,384.69,384.69,144,230.399993896484
1358,,307.72,307.72,144,230.399993896484
1359,,482.04,482.04,144,230.399993896484
1360,,482.04,482.04,144,230.399993896484
1361,,469.76,469.76,144,230.399993896484
1362,,469.76,469.76,144,230.399993896484
1363,,482.04,482.04,144,230.399993896484
1364,,482.04,482.04,144,230.399993896484
1365,,307.72,307.72,144,230.399993896484
1368,,307.72,307.72,144,230.399993896484
1370,,337.33,337.33,144,230.399993896484
1371,,1268.84,1268.84,144,230.399993896484
1372,,290.55,290.55,144,230.399993896484
1373,,211.64,211.64,144,230.399993896484
1374,,1268.84,1268.84,144,230.399993896484
1375,,3552.77,3552.77,144,230.399993896484
1376,,1099.73,1099.73,144,230.399993896484
1377,,211.64,211.64,144,230.399993896484
1378,,8851.74,8851.74,144,230.399993896484
1379,,829.17,829.17,144,230.399993896484
1380,,829.17,829.17,144,230.399993896484
1382,,211.64,211.64,144,230.399993896484
1383,,11535.99,11535.99,144,230.399993896484
1385,,829.17,829.17,144,230.399993896484
1386,,1268.84,1268.84,144,230.399993896484
1387,,290.55,290.55,144,230.399993896484
1388,,290.55,290.55,144,230.399993896484
1389,,290.55,290.55,144,230.399993896484
1390,,290.55,290.55,144,230.399993896484
1391,,290.55,290.55,144,230.399993896484
1392,,9913.98,9913.98,144,230.399993896484
1393,,3552.77,3552.77,144,230.399993896484
1394,,290.55,290.55,144,230.399993896484
1395,,1099.73,1099.73,144,230.399993896484
1396,,290.55,290.55,144,230.399993896484
1397,,1268.84,1268.84,144,230.399993896484
1398,,1268.84,1268.84,144,230.399993896484
1399,,829.17,829.17,144,230.399993896484
1400,,2060.3,2060.3,144,230.399993896484
1401,,2060.3,2060.3,144,230.399993896484
1402,,4707.13,4707.13,132,172.800003051758
1403,,4707.13,4707.13,132,172.800003051758
1404,,829.17,829.17,144,230.399993896484
1405,,1170.13,1170.13,144,230.399993896484
1409,,1099.73,1099.73,144,230.399993896484
1410,,290.55,290.55,144,230.399993896484
1411,,211.64,211.64,144,230.399993896484
1412,,1170.13,1170.13,144,230.399993896484
1413,,290.55,290.55,144,230.399993896484
1414,,4845.64,4845.64,144,230.399993896484
1416,,4845.64,4845.64,144,230.399993896484
1417,,290.55,290.55,144,230.399993896484
1418,,680.13,680.13,144,230.399993896484
1420,,548.98,548.98,144,230.399993896484
1422,,199.59,199.59,144,230.399993896484
1423,,199.59,199.59,144,230.399993896484
1424,,199.59,199.59,144,230.399993896484
1426,,907.31,907.31,144,230.399993896484
1427,,1411.58,1411.58,144,230.399993896484
1429,,199.59,199.59,144,230.399993896484
1430,,280.29,280.29,144,230.399993896484
1431,,7175.93,7175.93,144,230.399993896484
1434,,548.98,548.98,144,230.399993896484
1435,,548.98,548.98,144,230.399993896484
1436,,280.29,280.29,144,230.399993896484
1438,,332.98,332.98,144,230.399993896484
1439,,199.59,199.59,144,230.399993896484
1440,,680.13,680.13,144,230.399993896484
1441,,9563.13,9563.13,144,230.399993896484
1442,,3554.28,3554.28,144,230.399993896484
1443,,548.98,548.98,144,230.399993896484
1444,,548.98,548.98,144,230.399993896484
1445,,199.59,199.59,144,230.399993896484
1446,,280.29,280.29,144,230.399993896484
1447,,680.13,680.13,144,230.399993896484
1448,,2088.56,2088.56,144,230.399993896484
1450,,548.98,548.98,144,230.399993896484
1451,,280.29,280.29,144,230.399993896484
1452,,280.29,280.29,144,230.399993896484
1453,,199.59,199.59,144,230.399993896484
1454,,199.59,199.59,144,230.399993896484
1455,,199.59,199.59,144,230.399993896484
1456,,280.29,280.29,144,230.399993896484
1457,,907.31,907.31,144,230.399993896484
1459,,199.59,199.59,144,230.399993896484
1460,,280.29,280.29,144,230.399993896484
1461,,332.98,332.98,144,230.399993896484
1462,,199.59,199.59,144,230.399993896484
1463,,280.29,280.29,144,230.399993896484
1465,,280.29,280.29,144,230.399993896484
1466,,199.59,199.59,144,230.399993896484
1467,,907.31,907.31,144,230.399993896484
1469,,907.31,907.31,144,230.399993896484
1471,,680.13,680.13,144,230.399993896484
1472,,332.98,332.98,144,230.399993896484
1474,,199.59,199.59,144,230.399993896484
1475,,199.59,199.59,144,230.399993896484
1476,,2088.56,2088.56,144,230.399993896484
1477,,280.29,280.29,144,230.399993896484
1478,,199.59,199.59,144,230.399993896484
1480,,2109.85,2109.85,144,230.399993896484
1481,,2109.85,2109.85,144,230.399993896484
1482,,256.13,256.13,144,230.399993896484
1483,,256.13,256.13,144,230.399993896484
1484,,218.59,218.59,144,230.399993896484
1485,,256.13,256.13,144,230.399993896484
1486,,218.59,218.59,144,230.399993896484
1487,,2875.32,2875.32,144,230.399993896484
1488,,2875.32,2875.32,144,230.399993896484
1489,,366.06,366.06,144,230.399993896484
1490,,2827.86,2827.86,144,230.399993896484
1491,,256.13,256.13,144,230.399993896484
1493,,276.29,276.29,144,230.399993896484
1494,,366.06,366.06,144,230.399993896484
1495,,276.29,276.29,144,230.399993896484
1496,,2144.18,2144.18,144,230.399993896484
1497,,276.29,276.29,144,230.399993896484
1498,,218.59,218.59,144,230.399993896484
1499,,678.49,678.49,144,230.399993896484
1500,,218.59,218.59,144,230.399993896484
1501,,218.59,218.59,144,230.399993896484
1502,,256.13,256.13,144,230.399993896484
1504,,276.29,276.29,144,230.399993896484
1506,,678.49,678.49,144,230.399993896484
1507,,276.29,276.29,144,230.399993896484
1508,,218.59,218.59,144,230.399993896484
1509,,256.13,256.13,144,230.399993896484
1510,,276.29,276.29,144,230.399993896484
1511,,366.06,366.06,144,230.399993896484
1512,,276.29,276.29,144,230.399993896484
1513,,218.59,218.59,144,230.399993896484
1514,,218.59,218.59,144,230.399993896484
1515,,276.29,276.29,144,230.399993896484
1516,,218.59,218.59,144,230.399993896484
1517,,218.59,218.59,144,230.399993896484
1518,,276.29,276.29,144,230.399993896484
1519,,801.03,801.03,132,172.800003051758
1520,,801.03,801.03,132,172.800003051758
1521,,521.51,521.51,144,230.399993896484
1522,,1002.26,1002.26,144,230.399993896484
1523,,872.3,872.3,144,230.399993896484
1524,,521.51,521.51,144,230.399993896484
